Date,Time,Quantity of Steps,Weekday,Moment of the day
7/15/2024,5:41:42 PM,51,Monday,Afternoon
7/15/2024,5:41:42 PM,73,Monday,Afternoon
7/15/2024,5:41:42 PM,68,Monday,Afternoon
7/15/2024,5:54:21 PM,73,Monday,Afternoon
7/15/2024,5:54:21 PM,79,Monday,Afternoon
7/15/2024,5:54:21 PM,72,Monday,Afternoon
7/15/2024,6:44:03 PM,67,Monday,Evening
7/15/2024,6:44:03 PM,69,Monday,Evening
7/15/2024,6:44:03 PM,67,Monday,Evening
7/15/2024,6:44:03 PM,67,Monday,Evening
7/15/2024,8:02:42 PM,73,Monday,Evening
7/15/2024,8:02:42 PM,78,Monday,Evening
7/15/2024,8:02:42 PM,78,Monday,Evening
7/15/2024,8:02:42 PM,78,Monday,Evening
7/15/2024,8:02:42 PM,81,Monday,Evening
7/15/2024,8:41:02 PM,77,Monday,Evening
7/15/2024,8:41:02 PM,71,Monday,Evening
7/15/2024,9:20:37 PM,63,Monday,Night
7/16/2024,8:43:29 AM,73,Tuesday,Morning
7/16/2024,9:13:33 AM,65,Tuesday,Morning
7/16/2024,9:13:33 AM,60,Tuesday,Morning
7/16/2024,9:13:33 AM,64,Tuesday,Morning
7/16/2024,9:13:33 AM,56,Tuesday,Morning
7/16/2024,9:31:20 AM,67,Tuesday,Morning
7/16/2024,9:31:20 AM,68,Tuesday,Morning
7/16/2024,9:31:20 AM,52,Tuesday,Morning
7/16/2024,9:31:20 AM,56,Tuesday,Morning
7/16/2024,10:10:28 AM,63,Tuesday,Morning
7/16/2024,10:10:28 AM,66,Tuesday,Morning
7/16/2024,10:10:28 AM,60,Tuesday,Morning
7/16/2024,10:10:28 AM,57,Tuesday,Morning
7/16/2024,11:39:22 AM,58,Tuesday,Morning
7/16/2024,11:39:22 AM,55,Tuesday,Morning
7/16/2024,11:39:22 AM,58,Tuesday,Morning
7/16/2024,1:19:44 PM,58,Tuesday,Afternoon
7/16/2024,3:18:04 PM,60,Tuesday,Afternoon
7/16/2024,3:18:04 PM,62,Tuesday,Afternoon
7/16/2024,3:18:04 PM,61,Tuesday,Afternoon
7/16/2024,3:18:04 PM,66,Tuesday,Afternoon
7/16/2024,3:18:04 PM,48,Tuesday,Afternoon
7/16/2024,3:18:04 PM,56,Tuesday,Afternoon
7/16/2024,3:18:04 PM,57,Tuesday,Afternoon
7/16/2024,3:18:04 PM,54,Tuesday,Afternoon
7/16/2024,5:38:46 PM,50,Tuesday,Afternoon
7/16/2024,5:54:36 PM,56,Tuesday,Afternoon
7/16/2024,5:54:36 PM,64,Tuesday,Afternoon
7/16/2024,5:54:36 PM,70,Tuesday,Afternoon
7/16/2024,5:54:36 PM,72,Tuesday,Afternoon
7/16/2024,5:54:36 PM,70,Tuesday,Afternoon
7/16/2024,5:54:36 PM,75,Tuesday,Afternoon
7/16/2024,6:03:48 PM,72,Tuesday,Evening
7/16/2024,6:50:53 PM,66,Tuesday,Evening
7/16/2024,6:50:53 PM,79,Tuesday,Evening
7/16/2024,6:50:53 PM,70,Tuesday,Evening
7/16/2024,6:50:53 PM,72,Tuesday,Evening
7/16/2024,6:50:53 PM,71,Tuesday,Evening
7/16/2024,6:50:53 PM,72,Tuesday,Evening
7/16/2024,6:50:53 PM,69,Tuesday,Evening
7/16/2024,6:50:53 PM,70,Tuesday,Evening
7/16/2024,6:50:53 PM,73,Tuesday,Evening
7/17/2024,7:15:45 AM,56,Wednesday,Morning
7/17/2024,7:15:45 AM,58,Wednesday,Morning
7/17/2024,7:15:45 AM,70,Wednesday,Morning
7/17/2024,8:56:15 AM,52,Wednesday,Morning
7/17/2024,8:56:15 AM,59,Wednesday,Morning
7/17/2024,9:32:41 AM,65,Wednesday,Morning
7/17/2024,9:32:41 AM,62,Wednesday,Morning
7/17/2024,9:32:41 AM,62,Wednesday,Morning
7/17/2024,9:32:41 AM,68,Wednesday,Morning
7/17/2024,9:32:41 AM,66,Wednesday,Morning
7/17/2024,10:03:46 AM,75,Wednesday,Morning
7/17/2024,10:03:46 AM,75,Wednesday,Morning
7/17/2024,11:40:10 AM,65,Wednesday,Morning
7/17/2024,12:30:23 PM,64,Wednesday,Afternoon
7/17/2024,1:20:00 PM,62,Wednesday,Afternoon
7/17/2024,1:20:00 PM,69,Wednesday,Afternoon
7/17/2024,1:20:00 PM,59,Wednesday,Afternoon
7/17/2024,1:41:46 PM,58,Wednesday,Afternoon
7/17/2024,1:41:46 PM,63,Wednesday,Afternoon
7/17/2024,2:06:59 PM,56,Wednesday,Afternoon
7/17/2024,2:06:59 PM,58,Wednesday,Afternoon
7/17/2024,3:42:00 PM,54,Wednesday,Afternoon
7/17/2024,3:42:00 PM,56,Wednesday,Afternoon
7/17/2024,3:42:00 PM,61,Wednesday,Afternoon
7/17/2024,6:28:43 PM,60,Wednesday,Evening
7/17/2024,6:28:43 PM,64,Wednesday,Evening
7/17/2024,6:28:43 PM,73,Wednesday,Evening
7/17/2024,6:28:43 PM,65,Wednesday,Evening
7/17/2024,6:28:43 PM,66,Wednesday,Evening
7/17/2024,6:59:07 PM,69,Wednesday,Evening
7/17/2024,6:59:07 PM,71,Wednesday,Evening
7/17/2024,6:59:07 PM,70,Wednesday,Evening
7/17/2024,6:59:07 PM,57,Wednesday,Evening
7/17/2024,6:59:07 PM,61,Wednesday,Evening
7/17/2024,6:59:07 PM,65,Wednesday,Evening
7/17/2024,6:59:07 PM,68,Wednesday,Evening
7/17/2024,6:59:07 PM,69,Wednesday,Evening
7/17/2024,6:59:07 PM,66,Wednesday,Evening
7/17/2024,6:59:07 PM,67,Wednesday,Evening
7/17/2024,6:59:07 PM,66,Wednesday,Evening
7/17/2024,6:59:07 PM,59,Wednesday,Evening
7/17/2024,9:28:01 PM,69,Wednesday,Night
7/17/2024,9:28:01 PM,75,Wednesday,Night
7/17/2024,9:28:01 PM,68,Wednesday,Night
7/17/2024,9:28:01 PM,71,Wednesday,Night
7/17/2024,9:28:01 PM,62,Wednesday,Night
7/17/2024,9:28:01 PM,66,Wednesday,Night
7/17/2024,9:36:55 PM,61,Wednesday,Night
7/18/2024,8:36:50 AM,66,Thursday,Morning
7/18/2024,9:11:09 AM,70,Thursday,Morning
7/18/2024,9:11:09 AM,69,Thursday,Morning
7/18/2024,9:11:09 AM,61,Thursday,Morning
7/18/2024,9:11:09 AM,56,Thursday,Morning
7/18/2024,12:28:37 PM,64,Thursday,Afternoon
7/18/2024,12:40:53 PM,61,Thursday,Afternoon
7/18/2024,12:40:53 PM,51,Thursday,Afternoon
7/18/2024,12:40:53 PM,58,Thursday,Afternoon
7/18/2024,12:40:53 PM,65,Thursday,Afternoon
7/18/2024,12:40:53 PM,69,Thursday,Afternoon
7/18/2024,12:40:53 PM,66,Thursday,Afternoon
7/18/2024,1:02:13 PM,61,Thursday,Afternoon
7/18/2024,1:02:13 PM,64,Thursday,Afternoon
7/18/2024,1:02:13 PM,61,Thursday,Afternoon
7/18/2024,1:37:42 PM,63,Thursday,Afternoon
7/18/2024,2:14:57 PM,52,Thursday,Afternoon
7/18/2024,2:14:57 PM,67,Thursday,Afternoon
7/18/2024,2:14:57 PM,62,Thursday,Afternoon
7/18/2024,2:54:03 PM,65,Thursday,Afternoon
7/18/2024,5:03:59 PM,60,Thursday,Afternoon
7/18/2024,5:03:59 PM,60,Thursday,Afternoon
7/18/2024,5:37:21 PM,62,Thursday,Afternoon
7/18/2024,5:37:21 PM,63,Thursday,Afternoon
7/18/2024,5:37:21 PM,52,Thursday,Afternoon
7/18/2024,5:37:21 PM,65,Thursday,Afternoon
7/18/2024,5:37:21 PM,68,Thursday,Afternoon
7/18/2024,5:37:21 PM,69,Thursday,Afternoon
7/18/2024,5:37:21 PM,66,Thursday,Afternoon
7/18/2024,5:37:21 PM,67,Thursday,Afternoon
7/18/2024,5:58:25 PM,65,Thursday,Afternoon
7/18/2024,5:58:25 PM,74,Thursday,Afternoon
7/18/2024,5:58:25 PM,67,Thursday,Afternoon
7/18/2024,9:13:23 PM,52,Thursday,Night
7/18/2024,9:13:23 PM,37,Thursday,Night
7/19/2024,6:49:32 AM,54,Friday,Morning
7/19/2024,6:49:32 AM,64,Friday,Morning
7/19/2024,7:13:34 AM,71,Friday,Morning
7/19/2024,7:13:34 AM,73,Friday,Morning
7/19/2024,9:03:18 AM,68,Friday,Morning
7/19/2024,9:50:38 AM,70,Friday,Morning
7/19/2024,12:13:06 PM,65,Friday,Afternoon
7/19/2024,12:13:06 PM,64,Friday,Afternoon
7/19/2024,12:52:53 PM,63,Friday,Afternoon
7/19/2024,12:52:53 PM,58,Friday,Afternoon
7/19/2024,12:52:53 PM,54,Friday,Afternoon
7/19/2024,12:52:53 PM,80,Friday,Afternoon
7/19/2024,12:52:53 PM,81,Friday,Afternoon
7/19/2024,2:30:58 PM,42,Friday,Afternoon
7/19/2024,2:30:58 PM,69,Friday,Afternoon
7/19/2024,7:42:17 PM,59,Friday,Evening
7/19/2024,7:42:17 PM,63,Friday,Evening
7/19/2024,7:42:17 PM,59,Friday,Evening
7/19/2024,7:42:17 PM,57,Friday,Evening
7/19/2024,8:08:31 PM,55,Friday,Evening
7/19/2024,8:58:59 PM,44,Friday,Evening
7/19/2024,8:58:59 PM,56,Friday,Evening
7/19/2024,8:58:59 PM,55,Friday,Evening
7/19/2024,8:58:59 PM,58,Friday,Evening
7/19/2024,9:08:53 PM,56,Friday,Night
7/19/2024,9:08:53 PM,55,Friday,Night
7/19/2024,9:16:00 PM,60,Friday,Night
7/19/2024,9:16:00 PM,63,Friday,Night
7/19/2024,9:16:00 PM,60,Friday,Night
7/19/2024,9:35:10 PM,69,Friday,Night
7/19/2024,9:35:10 PM,60,Friday,Night
7/19/2024,10:15:06 PM,50,Friday,Night
7/19/2024,10:15:06 PM,36,Friday,Night
7/19/2024,10:15:06 PM,46,Friday,Night
7/19/2024,10:15:06 PM,54,Friday,Night
7/19/2024,10:15:06 PM,46,Friday,Night
7/19/2024,10:15:06 PM,61,Friday,Night
7/19/2024,10:15:06 PM,54,Friday,Night
7/19/2024,10:41:17 PM,60,Friday,Night
7/19/2024,10:41:17 PM,57,Friday,Night
7/19/2024,10:41:17 PM,50,Friday,Night
7/19/2024,10:54:20 PM,75,Friday,Night
7/20/2024,2:08:15 AM,55,Saturday,Morning
7/20/2024,2:08:15 AM,55,Saturday,Morning
7/20/2024,2:08:15 AM,60,Saturday,Morning
7/20/2024,2:08:15 AM,64,Saturday,Morning
7/20/2024,2:18:10 AM,61,Saturday,Morning
7/20/2024,3:08:53 AM,64,Saturday,Morning
7/20/2024,4:07:05 AM,65,Saturday,Morning
7/20/2024,4:07:05 AM,66,Saturday,Morning
7/20/2024,4:07:05 AM,61,Saturday,Morning
7/20/2024,4:07:05 AM,57,Saturday,Morning
7/20/2024,4:07:05 AM,56,Saturday,Morning
7/20/2024,4:07:05 AM,69,Saturday,Morning
7/20/2024,4:07:05 AM,70,Saturday,Morning
7/20/2024,4:07:05 AM,63,Saturday,Morning
7/20/2024,4:07:05 AM,43,Saturday,Morning
7/20/2024,4:07:05 AM,62,Saturday,Morning
7/20/2024,4:07:05 AM,55,Saturday,Morning
7/20/2024,3:43:01 PM,62,Saturday,Afternoon
7/20/2024,4:17:49 PM,57,Saturday,Afternoon
7/20/2024,4:17:49 PM,62,Saturday,Afternoon
7/20/2024,4:17:49 PM,60,Saturday,Afternoon
7/20/2024,4:17:49 PM,54,Saturday,Afternoon
7/20/2024,4:17:49 PM,55,Saturday,Afternoon
7/20/2024,4:17:49 PM,58,Saturday,Afternoon
7/20/2024,4:17:49 PM,59,Saturday,Afternoon
7/20/2024,4:17:49 PM,59,Saturday,Afternoon
7/20/2024,5:04:10 PM,58,Saturday,Afternoon
7/20/2024,6:39:29 PM,61,Saturday,Evening
7/20/2024,6:39:29 PM,62,Saturday,Evening
7/20/2024,7:10:57 PM,56,Saturday,Evening
7/20/2024,7:10:57 PM,54,Saturday,Evening
7/20/2024,7:10:57 PM,54,Saturday,Evening
7/20/2024,7:10:57 PM,53,Saturday,Evening
7/20/2024,7:43:06 PM,54,Saturday,Evening
7/20/2024,7:43:06 PM,48,Saturday,Evening
7/20/2024,7:43:06 PM,42,Saturday,Evening
7/20/2024,7:43:06 PM,53,Saturday,Evening
7/20/2024,7:43:06 PM,57,Saturday,Evening
7/20/2024,7:56:51 PM,61,Saturday,Evening
7/20/2024,8:37:45 PM,65,Saturday,Evening
7/20/2024,8:57:28 PM,63,Saturday,Evening
7/20/2024,10:01:12 PM,60,Saturday,Night
7/20/2024,10:01:12 PM,64,Saturday,Night
7/20/2024,10:01:12 PM,61,Saturday,Night
7/21/2024,2:52:01 PM,69,Sunday,Afternoon
7/21/2024,2:52:01 PM,53,Sunday,Afternoon
7/21/2024,2:52:01 PM,82,Sunday,Afternoon
7/21/2024,2:52:01 PM,81,Sunday,Afternoon
7/21/2024,3:04:37 PM,56,Sunday,Afternoon
7/21/2024,3:04:37 PM,48,Sunday,Afternoon
7/21/2024,3:04:37 PM,54,Sunday,Afternoon
7/21/2024,3:43:28 PM,53,Sunday,Afternoon
7/21/2024,3:43:28 PM,57,Sunday,Afternoon
7/21/2024,4:02:48 PM,54,Sunday,Afternoon
7/21/2024,4:02:48 PM,80,Sunday,Afternoon
7/21/2024,4:02:48 PM,77,Sunday,Afternoon
7/21/2024,4:16:00 PM,51,Sunday,Afternoon
7/21/2024,4:16:00 PM,49,Sunday,Afternoon
7/21/2024,5:05:22 PM,54,Sunday,Afternoon
7/21/2024,5:23:56 PM,63,Sunday,Afternoon
7/21/2024,5:23:56 PM,58,Sunday,Afternoon
7/21/2024,5:23:56 PM,62,Sunday,Afternoon
7/21/2024,5:23:56 PM,60,Sunday,Afternoon
7/21/2024,9:51:01 PM,77,Sunday,Night
7/21/2024,9:51:01 PM,58,Sunday,Night
7/21/2024,9:51:01 PM,76,Sunday,Night
7/21/2024,9:51:01 PM,64,Sunday,Night
7/21/2024,9:51:01 PM,72,Sunday,Night
7/21/2024,9:51:01 PM,65,Sunday,Night
7/21/2024,9:51:01 PM,68,Sunday,Night
7/21/2024,9:51:01 PM,73,Sunday,Night
7/21/2024,9:51:01 PM,70,Sunday,Night
7/21/2024,9:51:01 PM,72,Sunday,Night
7/21/2024,9:51:01 PM,74,Sunday,Night
7/21/2024,9:51:01 PM,58,Sunday,Night
7/21/2024,9:51:01 PM,72,Sunday,Night
7/21/2024,9:51:01 PM,71,Sunday,Night
7/21/2024,9:51:01 PM,72,Sunday,Night
7/21/2024,9:51:01 PM,71,Sunday,Night
7/21/2024,9:51:01 PM,69,Sunday,Night
7/21/2024,9:51:01 PM,67,Sunday,Night
7/21/2024,9:51:01 PM,67,Sunday,Night
7/21/2024,9:51:01 PM,71,Sunday,Night
7/21/2024,9:51:01 PM,64,Sunday,Night
7/21/2024,9:51:01 PM,65,Sunday,Night
7/21/2024,9:51:01 PM,69,Sunday,Night
7/21/2024,9:51:01 PM,70,Sunday,Night
7/21/2024,9:51:01 PM,70,Sunday,Night
7/21/2024,9:51:01 PM,70,Sunday,Night
7/21/2024,9:51:01 PM,70,Sunday,Night
7/21/2024,9:51:01 PM,72,Sunday,Night
7/21/2024,9:51:01 PM,70,Sunday,Night
7/21/2024,9:51:01 PM,72,Sunday,Night
7/21/2024,9:51:01 PM,55,Sunday,Night
7/21/2024,9:51:01 PM,66,Sunday,Night
7/21/2024,9:51:01 PM,51,Sunday,Night
7/21/2024,9:51:01 PM,60,Sunday,Night
7/21/2024,9:51:01 PM,65,Sunday,Night
7/21/2024,9:51:01 PM,63,Sunday,Night
7/21/2024,9:51:01 PM,75,Sunday,Night
7/21/2024,9:51:01 PM,47,Sunday,Night
7/21/2024,9:51:01 PM,59,Sunday,Night
7/21/2024,9:51:01 PM,50,Sunday,Night
7/21/2024,9:51:01 PM,60,Sunday,Night
7/21/2024,9:51:01 PM,67,Sunday,Night
7/21/2024,9:51:01 PM,66,Sunday,Night
7/21/2024,9:51:01 PM,60,Sunday,Night
7/21/2024,9:51:01 PM,65,Sunday,Night
7/21/2024,9:51:01 PM,54,Sunday,Night
7/21/2024,9:51:01 PM,39,Sunday,Night
7/21/2024,9:51:01 PM,49,Sunday,Night
7/21/2024,9:51:01 PM,48,Sunday,Night
7/21/2024,9:51:01 PM,53,Sunday,Night
7/21/2024,9:51:01 PM,47,Sunday,Night
7/21/2024,9:51:01 PM,51,Sunday,Night
7/21/2024,9:51:01 PM,42,Sunday,Night
7/21/2024,9:51:01 PM,48,Sunday,Night
7/21/2024,9:51:01 PM,45,Sunday,Night
7/21/2024,9:51:01 PM,49,Sunday,Night
7/21/2024,9:51:01 PM,53,Sunday,Night
7/21/2024,9:51:01 PM,52,Sunday,Night
7/21/2024,9:51:01 PM,49,Sunday,Night
7/22/2024,12:52:42 PM,59,Monday,Afternoon
7/22/2024,1:22:29 PM,64,Monday,Afternoon
7/22/2024,1:32:20 PM,72,Monday,Afternoon
7/22/2024,2:42:24 PM,66,Monday,Afternoon
7/22/2024,3:46:43 PM,53,Monday,Afternoon
7/22/2024,3:46:43 PM,63,Monday,Afternoon
7/22/2024,3:46:43 PM,71,Monday,Afternoon
7/22/2024,3:46:43 PM,61,Monday,Afternoon
7/22/2024,3:46:43 PM,54,Monday,Afternoon
7/22/2024,3:46:43 PM,53,Monday,Afternoon
7/22/2024,3:46:43 PM,59,Monday,Afternoon
7/22/2024,3:46:43 PM,55,Monday,Afternoon
7/22/2024,3:46:43 PM,55,Monday,Afternoon
7/22/2024,4:35:38 PM,58,Monday,Afternoon
7/22/2024,4:35:38 PM,61,Monday,Afternoon
7/22/2024,4:35:38 PM,58,Monday,Afternoon
7/22/2024,4:35:38 PM,57,Monday,Afternoon
7/22/2024,4:35:38 PM,66,Monday,Afternoon
7/22/2024,4:35:38 PM,52,Monday,Afternoon
7/22/2024,4:35:38 PM,64,Monday,Afternoon
7/22/2024,4:58:12 PM,67,Monday,Afternoon
7/22/2024,4:58:12 PM,52,Monday,Afternoon
7/22/2024,5:42:32 PM,66,Monday,Afternoon
7/22/2024,5:42:32 PM,65,Monday,Afternoon
7/22/2024,5:42:32 PM,67,Monday,Afternoon
7/22/2024,5:42:32 PM,70,Monday,Afternoon
7/22/2024,5:42:32 PM,63,Monday,Afternoon
7/22/2024,5:42:32 PM,64,Monday,Afternoon
7/22/2024,5:42:32 PM,50,Monday,Afternoon
7/22/2024,5:42:32 PM,44,Monday,Afternoon
7/22/2024,5:42:32 PM,51,Monday,Afternoon
7/22/2024,5:42:32 PM,50,Monday,Afternoon
7/22/2024,5:42:32 PM,47,Monday,Afternoon
7/22/2024,5:42:32 PM,60,Monday,Afternoon
7/22/2024,5:53:08 PM,52,Monday,Afternoon
7/22/2024,6:02:02 PM,67,Monday,Evening
7/22/2024,6:02:02 PM,66,Monday,Evening
7/22/2024,6:02:02 PM,61,Monday,Evening
7/22/2024,6:14:13 PM,66,Monday,Evening
7/22/2024,7:03:43 PM,68,Monday,Evening
7/22/2024,7:03:43 PM,64,Monday,Evening
7/22/2024,7:03:43 PM,67,Monday,Evening
7/22/2024,7:03:43 PM,72,Monday,Evening
7/22/2024,7:03:43 PM,82,Monday,Evening
7/22/2024,7:03:43 PM,60,Monday,Evening
7/22/2024,7:03:43 PM,38,Monday,Evening
7/22/2024,7:03:43 PM,57,Monday,Evening
7/22/2024,7:03:43 PM,72,Monday,Evening
7/22/2024,7:03:43 PM,51,Monday,Evening
7/22/2024,7:03:43 PM,72,Monday,Evening
7/22/2024,7:03:43 PM,75,Monday,Evening
7/22/2024,7:03:43 PM,66,Monday,Evening
7/22/2024,7:03:43 PM,59,Monday,Evening
7/22/2024,7:03:43 PM,58,Monday,Evening
7/22/2024,7:03:43 PM,51,Monday,Evening
7/22/2024,7:13:37 PM,48,Monday,Evening
7/22/2024,7:13:37 PM,67,Monday,Evening
7/22/2024,7:47:21 PM,73,Monday,Evening
7/22/2024,7:47:21 PM,79,Monday,Evening
7/22/2024,7:47:21 PM,81,Monday,Evening
7/22/2024,7:47:21 PM,81,Monday,Evening
7/22/2024,8:05:20 PM,72,Monday,Evening
7/22/2024,8:05:20 PM,68,Monday,Evening
7/22/2024,8:05:20 PM,60,Monday,Evening
7/23/2024,12:41:33 PM,45,Tuesday,Afternoon
7/23/2024,1:29:53 PM,54,Tuesday,Afternoon
7/23/2024,1:45:22 PM,72,Tuesday,Afternoon
7/23/2024,1:45:22 PM,60,Tuesday,Afternoon
7/23/2024,2:19:01 PM,63,Tuesday,Afternoon
7/23/2024,2:19:01 PM,55,Tuesday,Afternoon
7/23/2024,2:19:01 PM,61,Tuesday,Afternoon
7/23/2024,2:19:01 PM,58,Tuesday,Afternoon
7/23/2024,2:19:01 PM,51,Tuesday,Afternoon
7/23/2024,2:19:01 PM,54,Tuesday,Afternoon
7/23/2024,2:19:01 PM,51,Tuesday,Afternoon
7/23/2024,2:38:44 PM,43,Tuesday,Afternoon
7/23/2024,2:38:44 PM,56,Tuesday,Afternoon
7/23/2024,2:46:18 PM,60,Tuesday,Afternoon
7/23/2024,2:46:18 PM,63,Tuesday,Afternoon
7/23/2024,2:46:18 PM,68,Tuesday,Afternoon
7/23/2024,2:46:18 PM,61,Tuesday,Afternoon
7/23/2024,2:46:18 PM,59,Tuesday,Afternoon
7/23/2024,2:46:18 PM,59,Tuesday,Afternoon
7/23/2024,3:00:26 PM,55,Tuesday,Afternoon
7/23/2024,3:00:26 PM,55,Tuesday,Afternoon
7/23/2024,3:00:26 PM,53,Tuesday,Afternoon
7/23/2024,3:00:26 PM,60,Tuesday,Afternoon
7/23/2024,3:00:26 PM,47,Tuesday,Afternoon
7/23/2024,3:34:10 PM,43,Tuesday,Afternoon
7/23/2024,3:34:10 PM,52,Tuesday,Afternoon
7/23/2024,3:34:10 PM,60,Tuesday,Afternoon
7/23/2024,3:34:10 PM,61,Tuesday,Afternoon
7/23/2024,3:34:10 PM,63,Tuesday,Afternoon
7/23/2024,4:07:06 PM,43,Tuesday,Afternoon
7/23/2024,4:43:36 PM,54,Tuesday,Afternoon
7/23/2024,4:43:36 PM,54,Tuesday,Afternoon
7/23/2024,4:43:36 PM,58,Tuesday,Afternoon
7/23/2024,4:46:41 PM,62,Tuesday,Afternoon
7/23/2024,5:00:13 PM,49,Tuesday,Afternoon
7/23/2024,5:00:13 PM,57,Tuesday,Afternoon
7/23/2024,5:05:56 PM,59,Tuesday,Afternoon
7/23/2024,5:05:56 PM,62,Tuesday,Afternoon
7/23/2024,5:05:56 PM,62,Tuesday,Afternoon
7/23/2024,5:05:56 PM,58,Tuesday,Afternoon
7/23/2024,5:53:20 PM,59,Tuesday,Afternoon
7/23/2024,5:53:20 PM,52,Tuesday,Afternoon
7/23/2024,5:53:20 PM,61,Tuesday,Afternoon
7/23/2024,5:53:20 PM,60,Tuesday,Afternoon
7/23/2024,7:06:26 PM,61,Tuesday,Evening
7/23/2024,10:11:30 PM,46,Tuesday,Night
7/23/2024,10:47:16 PM,62,Tuesday,Night
7/24/2024,12:24:44 AM,57,Wednesday,Morning
7/24/2024,1:07:25 PM,51,Wednesday,Afternoon
7/24/2024,1:07:25 PM,54,Wednesday,Afternoon
7/24/2024,1:07:25 PM,47,Wednesday,Afternoon
7/24/2024,1:07:25 PM,50,Wednesday,Afternoon
7/24/2024,1:07:25 PM,58,Wednesday,Afternoon
7/24/2024,1:07:25 PM,62,Wednesday,Afternoon
7/24/2024,1:07:25 PM,59,Wednesday,Afternoon
7/24/2024,1:07:25 PM,56,Wednesday,Afternoon
7/24/2024,1:17:03 PM,66,Wednesday,Afternoon
7/24/2024,1:17:03 PM,56,Wednesday,Afternoon
7/24/2024,1:17:03 PM,50,Wednesday,Afternoon
7/24/2024,1:17:03 PM,55,Wednesday,Afternoon
7/24/2024,2:12:02 PM,76,Wednesday,Afternoon
7/24/2024,2:12:02 PM,71,Wednesday,Afternoon
7/24/2024,2:19:08 PM,74,Wednesday,Afternoon
7/24/2024,2:19:08 PM,75,Wednesday,Afternoon
7/24/2024,2:19:08 PM,64,Wednesday,Afternoon
7/24/2024,2:19:08 PM,64,Wednesday,Afternoon
7/24/2024,2:19:08 PM,68,Wednesday,Afternoon
7/24/2024,3:37:14 PM,45,Wednesday,Afternoon
7/24/2024,3:37:14 PM,57,Wednesday,Afternoon
7/24/2024,3:37:14 PM,51,Wednesday,Afternoon
7/24/2024,3:37:14 PM,50,Wednesday,Afternoon
7/24/2024,3:37:14 PM,56,Wednesday,Afternoon
7/24/2024,3:37:14 PM,50,Wednesday,Afternoon
7/24/2024,3:37:14 PM,53,Wednesday,Afternoon
7/24/2024,3:37:14 PM,51,Wednesday,Afternoon
7/24/2024,3:37:14 PM,62,Wednesday,Afternoon
7/24/2024,3:37:14 PM,63,Wednesday,Afternoon
7/24/2024,3:56:03 PM,54,Wednesday,Afternoon
7/24/2024,3:56:03 PM,50,Wednesday,Afternoon
7/24/2024,3:56:03 PM,45,Wednesday,Afternoon
7/24/2024,4:08:18 PM,57,Wednesday,Afternoon
7/24/2024,4:08:18 PM,58,Wednesday,Afternoon
7/24/2024,4:08:18 PM,60,Wednesday,Afternoon
7/24/2024,4:08:18 PM,50,Wednesday,Afternoon
7/24/2024,4:08:18 PM,53,Wednesday,Afternoon
7/24/2024,4:08:18 PM,51,Wednesday,Afternoon
7/24/2024,4:08:18 PM,58,Wednesday,Afternoon
7/24/2024,4:08:18 PM,51,Wednesday,Afternoon
7/24/2024,4:08:18 PM,56,Wednesday,Afternoon
7/24/2024,4:35:15 PM,56,Wednesday,Afternoon
7/24/2024,4:35:15 PM,60,Wednesday,Afternoon
7/24/2024,4:35:15 PM,53,Wednesday,Afternoon
7/24/2024,4:35:15 PM,58,Wednesday,Afternoon
7/24/2024,4:35:15 PM,52,Wednesday,Afternoon
7/24/2024,4:35:15 PM,63,Wednesday,Afternoon
7/24/2024,5:00:13 PM,61,Wednesday,Afternoon
7/24/2024,5:00:13 PM,69,Wednesday,Afternoon
7/24/2024,5:30:24 PM,71,Wednesday,Afternoon
7/24/2024,5:30:24 PM,72,Wednesday,Afternoon
7/24/2024,5:30:24 PM,62,Wednesday,Afternoon
7/24/2024,5:30:24 PM,55,Wednesday,Afternoon
7/24/2024,5:56:43 PM,56,Wednesday,Afternoon
7/24/2024,5:56:43 PM,64,Wednesday,Afternoon
7/24/2024,5:56:43 PM,61,Wednesday,Afternoon
7/24/2024,6:09:17 PM,57,Wednesday,Evening
7/24/2024,6:50:29 PM,62,Wednesday,Evening
7/24/2024,6:50:29 PM,69,Wednesday,Evening
7/24/2024,6:50:29 PM,66,Wednesday,Evening
7/24/2024,6:50:29 PM,58,Wednesday,Evening
7/24/2024,6:50:29 PM,58,Wednesday,Evening
7/24/2024,6:50:29 PM,56,Wednesday,Evening
7/24/2024,6:50:29 PM,53,Wednesday,Evening
7/24/2024,6:50:29 PM,54,Wednesday,Evening
7/24/2024,7:05:23 PM,56,Wednesday,Evening
7/24/2024,7:16:32 PM,59,Wednesday,Evening
7/24/2024,7:16:32 PM,59,Wednesday,Evening
7/24/2024,7:16:32 PM,63,Wednesday,Evening
7/24/2024,7:16:32 PM,56,Wednesday,Evening
7/24/2024,7:16:32 PM,63,Wednesday,Evening
7/24/2024,7:16:32 PM,62,Wednesday,Evening
7/24/2024,7:52:25 PM,59,Wednesday,Evening
7/24/2024,7:52:25 PM,70,Wednesday,Evening
7/24/2024,7:52:25 PM,69,Wednesday,Evening
7/24/2024,7:52:25 PM,57,Wednesday,Evening
7/24/2024,10:16:01 PM,58,Wednesday,Night
7/24/2024,10:16:01 PM,56,Wednesday,Night
7/24/2024,10:16:01 PM,54,Wednesday,Night
7/24/2024,11:22:36 PM,62,Wednesday,Night
7/24/2024,11:22:36 PM,55,Wednesday,Night
